family,scientificNameWithoutAuthorship,scientificNameAuthorship,analysis,assessment,category,criteria,rationale
MELIACEAE,"Trichilia florbranca",T.D.Penn.,done,published,CR,"B2ab(iii,v);C2a(ii)","Trichilia florbranca foi descrita em 1981 a partir de alguns espécimes coletados três anos antes em uma área de Floresta Pluvial no município baiano de Jussari. A Mata Atlântica nesse município foi drasticamente devastada, devido à atividade pecuária que lá é desenvolvida, de modo que cerca de 98% da cobertura original encontram-se desmatados. Suspeita-se, devido a isso, que além de um declínio na área e qualidade do habitat, também esteja havendo um declínio contínuo no número de indivíduos maduros da espécie. A única subpopulação conhecida ocorre em um fragmento de cerca de 200 hectares situado em uma Reserva Particular do Patrimônio Nacional. O levantamento fitossociológico realizado na área indicou que a espécie possui uma densidade de apenas um indivíduo por hectare. Assim, suspeita-se que aí possa haver 200 indivíduos da espécie. A AOO é de 4 km²."
MELIACEAE,"Trichilia hirta",L.,done,published,LC,,"Trichilia hirta se distribui por todas as regiões brasileiras. É bastante frequente no domínio das Florestas Secas do Estado de Minas Gerais e do interior da Bahia, mas ocorre também em Floresta Ombrófila Densa e de Terra Firme, além de áreas perturbadas e secundárias. Presente em inúmeras unidades de conservação (SNUC)."
MELIACEAE,"Trichilia hispida",T.D.Penn.,done,published,DD,,"Trichilia hispida é conhecida a partir poucos exemplares, coletados em regiões bastante isoladas do leste do Amazonas. É necessário que se conheça melhor a distribuição geográfica da espécie para avaliar seu risco de extinção."
MELIACEAE,"Trichilia lecointei",Ducke,done,published,LC,,"Trichilia lecointei apresenta distribuição ampla na região amazônica, ocorrendo do leste do Pará ao Equador. Suspeita-se que seja frequente ao longo da sua distribuição. Não há informações sobre a ocorrência da espécie em unidades de conservação (SNUC) de proteção integral, sendo, portanto, necessário verificar se ao menos um dos pontos de ocorrência da espécie corresponde a uma área protegida."
MELIACEAE,"Trichilia lepidota",Mart.,done,published,LC,,"Trichilia lepidota é amplamente distribuída e frequente ao longo da costa Atlântica. Ocorre em várias fisionomias vegetais, desde Restingas a Florestas de Araucária, e está representada em diversas unidades de conservação (SNUC)."
MELIACEAE,"Trichilia magnifoliola",T.D.Penn.,done,published,EN,"B2ab(i,ii,iii,iv,v)","Trichilia magnifolia é uma espécie raríssima representada por um número muito baixo de registros de herbário, todos ocorridos há mais de 30 anos e em locais altamente desmatados. Nos municípios mineiros de Viçosa e Rio Casca, onde T. magnifolia foi coletada nos anos de 1934 e 1935, respectivamente, cerca de 90% da cobertura original da Mata Atlântica encontram-se desmatados. No município capixaba de Cachoeiro do Itapemirim, em que o registro da espécie data de 1972, o percentual de redução florestal é o mesmo. No município baiano de Itamaraju, onde a espécie foi coletada em 1978, o percentual de Mata Atlântica remanescente chega a 20%. Devido a esses fatores, que apontam para uma drástica redução na extensão e qualidade do habitat de T. magnifolia, suspeita-se que pode estar havendo um declínio da extensão de ocorrência, da área de ocupação, do número de subpopulações e de indivíduos maduros. Suspeita-se também que as subpopulações ainda existentes sejam muito pequenas e estejam bastante isoladas umas das outras. A AOO é de 24 km²."
MELIACEAE,"Trichilia micropetala",T.D.Penn.,done,published,EN,"B2ab(i,ii,iii,iv,v)","Espécie endêmica doBrasil, ocorre na região norte do país, nos estados do Amapá, Pará e Amazonas (AOO = 36 km²). Encontradano domínio Amazônia, em Floresta de Terra-Firme e Floresta de Várzea. Conhecidaaté então apenas de uma pequena área do rio Amazonas. Trata-se de uma árvore ouarvoreta de até 20 m de altura. Encontra-se ameaçada principalmente pelodesmatamento que destruiu uma grande porção de seu habitat."
MELIACEAE,"Trichilia pallens",C.DC.,done,published,LC,,"Trichilia pallens é amplamente distribuída e frequente no domínio da Mata Atlântica. De acordo com as informações disponíveis, a espécie habita desde Restingas até Florestas Montanas, e está representada em várias unidades de conservação."
MELIACEAE,"Trichilia pseudostipularis","(A.Juss.) C.DC.",done,published,NT,,"Trichilia pseudostipularis apresenta uma ampla distribuição geográfica no domínio da Mata Atlântica. Entretanto, suspeita-se que localmente a espécie seja extremamente rara. Nos Estados de São Paulo e Paraná, a espécie é representada por apenas um registro. Em Santa Catarina há quatro registros, sendo três deles em um pequeno parque situado em meio à cidade de Blumenau. No Rio de Janeiro, onde foi coletado o material tipo, a espécie não é coletada desde 1911. No Espírito Santo, T. pseudostipularis foi coletada predominantemente em locais altamente desmatados, como os municípios de Cachoeiro do Itapemirim, Piúma, Vitória e Marilândia. É possível que a Reserva Natural Vale (SNUC) seja o único fragmento mais extenso em que a espécie está representada. Na Bahia, embora aparentemente seja mais frequente, a espécie ocorre em alguns locais fortemente desmatados, como os municípios de Mascote, Jussari e Uruçuca. Suspeita-se que, além da redução na extensão e qualidade do seu habitat, a espécie esteja sofrendo declínio no número de indivíduos maduros e de subpopulações. Há uma grande possibilidade de que T. pseudostipularis venha a ser ameaçada no futuro."
MELIACEAE,"Trichilia ramalhoi",Rizzini,done,published,NT,,"Apesar de possuir uma distribuição ampla, Trichilia ramalhoi é representada por poucas coletas, a maioria delas esparsamente distribuídas na sua região de ocorrência. Suspeita-se, devido a isso, que a espécie seja naturalmente rara, e também que a degradação dos habitats em que ocorre, como as Restingas, Florestas Estacionais e Florestas Litorâneas do sul da Bahia, pode estar levando à diminuição do número de indivíduos maduros. Ocorre em ao menos uma unidade de conservação (SNUC) de proteção integral, o Parque Estadual da Serra do Conduru, na Bahia. Entretanto,T. ramalhoi pode vir a ser ameaçada em um futuro próximo devido à sua raridade e à perda de habitat incidindo sobre boa parte de suas subpopulações."
MELIACEAE,"Trichilia silvatica",C.DC.,done,published,LC,,"Trichilia silvatica é amplamente distribuída, e relativamente frequente em alguns trechos da costa Atlântica brasileira. A espécie é representada em várias unidades de conservação (SNUC) ao longo da sua distribuição."
MELIACEAE,"Trichilia solitudinis",Harms,done,published,LC,,"Trichilia solitudinis é amplamente distribuída nas regiões Centro-Oeste e Norte do Brasil. Coletada em algumas regiões bastante isoladas, onde provavelmente não está submetida a nenhuma ameaça grave. Não há dados sobre a ocorrência da espécie em unidades de conservação (SNUC) de proteção integral."
MELIACEAE,"Trichilia stellato-tomentosa",Kuntze,done,published,VU,D2,"Trichilia stellato-tomentosa ocorre em Florestas Estacionais dos estados do Mato Grosso e Mato Grosso do Sul. A espécie foi registrada em apenas três localidades, que são consideradas três situações de ameaça distintas. A espécie está sujeita a uma série de ameaças em potencial, como a expansão de atividades agropecuárias."
MELIACEAE,"Trichilia surumuensis",C.DC.,done,published,DD,,"Dados insuficientes para avaliação de risco."
MELIACEAE,"Trichilia tetrapetala",C.DC.,done,published,LC,,"Trichilia tetrapetala se distribui de forma ampla, embora aparentemente descontínua, ao longo do domínio da Mata Atlântica, chegando a ocorrer no Estado do Maranhão. Suspeita-se que a espécie seja frequente em alguns trechos da sua distribuição, particularmente entre os Estados do Rio de Janeiro e Espírito Santo. Ocorre em alguns trechos ainda bem preservados da Mata Atlântica, e está representada no Parque Nacional da Tijuca e na Reserva Natural Vale (SNUC)."
MENISPERMACEAE,"Abuta selloana",Eichler,done,published,LC,,"Espécie amplamente distribuída nas regiões Sudeste e Sul, com EOO maior que 20.000 km², sem informação sobre ameaças."
MENISPERMACEAE,"Anomospermum reticulatum subsp. nitidum","(Miers) Krukoff & Barneby",done,published,DD,,"A espécie possui como informação de ameaça a utlização das raízes para veneno-flecha, porém não contém dados de distribuição, populacionais, espaciais, ecológicos, sendo considerada, portanto, ""Dados insuficientes"" (DD)."
MENISPERMACEAE,"Chondrodendron platiphyllum","(A.St.-Hil.) Miers",done,published,DD,,"A única informação apresentada é a extensão de ocorrência superior a 50.000 km². A espécie possui dados duvidosos de distribuição e carece de dados populacionais, área de ocupação e número de indivíduos."
MENISPERMACEAE,"Cissampelos pareira",L.,done,published,LC,,"A espécie possui distribuição ampla com extensão de ocorrência maior que 4.600.000 km². As informações referentes à números de subpopulações é pontual, não refletindo a abrangência nacional. Quanto as ameaças, a utilização medicinal da espécie parece ser local e não industrial. O dado sobre ""Extinta"" (EX) em São Paulo é duvidoso, levando-se em conta diversos registros realizados no estado. Considerando, também, a falta de informações sobre redução populacional, flutuação e/ou fragmentação populacional, tamanho da população como um todo, a espécie é considerada ""Menos procupante"" (LC)."
MENISPERMACEAE,"Disciphania hernandia","(Vell.) Barneby",done,published,DD,,"A informação sobre ocorrência no estado do Paraná foi invalidada pelo especialista, e apesar da pequena EOO da espécie (450 km²) e a agricultura, pecuária, urbanismo e linhas de energia como ameaças, a mesma não apresenta dados sobre declínio populacional, área de ocupação, flutuação ou fragmentação populacional e número de indivíduos maduros, portanto sendo considerada ""Dados insuficientes"" (DD)."
MENISPERMACEAE,"Odontocarya vitis","(Vell.) J.M.A.Braga",done,published,LC,,"Apesar das informações sobre o número de localidades (5 a 10, porém constata-se no mapa mais de 20), EOO (maior que 50.000 km²) e ameaças (agricultura, mineração, urbanismo e turismo), a espécie não apresenta dados consistentes sobre redução da população, AOO, tamanho da população e número de indivíduos maduros. As localidades registradas para a espécie não reflete fragmentação severa (Braga, 2010 acrescenta outra localidade no estado da Bahia). Não estão claras as informações sobre declínio contínuo. Portanto, ações de pesquisas deverão ser consideradas no futuro."
MENISPERMACEAE,"Sciadotenia acutifolia","Krukoff & Barneby",done,published,DD,,"Apesar de ser endêmica do Estado do Espírito Santo, a espécie não apresenta informações referentes a tamanho e redução populacional, AOO e fragmentação, diminuição e/ou flutuação populacional, população e tamanho da população, recomendando-se, então, a espécie na categoria ""Dados deficientes"" (DD)."
MENISPERMACEAE,"Ungulipetalum filipendulum","(Mart.) Moldenke",done,published,DD,,"Apesar da espécie apresentar, somente, dois registros de coletas, consequentemente com uma extensão de ocorrência de 546 km2, a mesma não informa dados referentes a redução populacional, área de ocupação com flutuação ou fragtmentação da população, tamanho da população e número de indivíduos maduros. Com a falta das informações acima, considera-se a mesma Dados Deficientes (DD)"
METZGERIACEAE,"Metzgeria brasiliensis",Schiffn.,done,published,LC,,"A espécie é amplamente distribuída ( EOO = 226.147,218 km²) e ocorre dentro de unidade de conservação (SNUC)."
ARACEAE,"Philodendron pachyphyllum",,done,,,,
ARACEAE,"Philodendron cipoense",,done,,,,
ORCHIDACEAE,"Habenaria meeana",,done,,,,
ORCHIDACEAE,"Habenaria pseudohamata",,done,,,,
ORCHIDACEAE,"Leptotes vellozicolla",,done,,,,
ORCHIDACEAE,"Sarcoglottis riocontensis",,done,,,,
OROBANCHACEAE,"Esterhazya nanuzae",,done,,,,
OROBANCHACEAE,"Physocalyx scaberrimus",,done,,,,
OXALIDACEAE,"Oxalis areolata",,done,,,,
OXALIDACEAE,"Oxalis pretoensis",,done,,,,
OXALIDACEAE,"Oxalis veadeirosensis",,done,,,,
PASSIFLORACEAE,"Passiflora hypoglauca",,done,,,,
PASSIFLORACEAE,"Passiflora mucugeana",,done,,,,
PIPERACEAE,"Peperomia warmingii",,done,,,,
PLANTAGINACEAE,"Angelonia pratensis",,done,,,,
POACEAE,"Andropogon campestris",,done,,,,
