family,scientificName,document,field,reference
BROMELIACEAE,"Nidularium mangaratibense",profile,ecology,"Forzza, R.C.; Costa, A.; Siqueira Filho, J.A.; Martinelli, G.; Monteiro, R.F.; Santos-Silva, F.; Saraiva, D. P.; Paixão-Souza, B.; Louzada, R.B.; Versieux, L., 2015. Bromeliaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB6132>. Acesso em: 13 Mar. 2015"
BROMELIACEAE,"Nidularium mangaratibense",profile,ecology,"Leme, E.M.C., 2000. Niudularium - bromélias da Mata Atlântica, in: Niudularium - Bromélias Da Mata Atlântica. Sextante, Rio de Janeiro, RJ."
BROMELIACEAE,"Nidularium mangaratibense",profile,threats,"Garcia, F.S., Dedeca, J.G., 2012. Reflexos ambientais (biodiversidade) da urbanização do município de Paraty-rj. Rev. Ciências do Ambient. On-Line 8, 7–15."
BROMELIACEAE,"Nidularium mangaratibense",profile,threats,"IBGE, 2015. Angra dos Reis. @Cidades. Disponível em: <http://cidades.ibge.gov.br/painel/historico.php?lang=&codmun=330010&search=rio-de-janeiro|angra-dos-reis|infograficos:-historico>. Acesso em 09 mar. 2015."
BROMELIACEAE,"Nidularium mangaratibense",profile,threats,"Prefeitura de Angra, 2015. Agricultura em Angra. Disponível em: <http://www.angra.rj.gov.br/secretaria_sae_agricultura.asp?IndexSigla=SAE&vNomeLink=Agricultura de Angra dos Reis#.VP3yhPnF-Sp>. Acesso em 9 mar. 2015"
BROMELIACEAE,"Nidularium mangaratibense",profile,threats,"Leme, E.M.C., 2000. Niudularium - bromélias da Mata Atlântica, in: Niudularium - Bromélias Da Mata Atlântica. Sextante, Rio de Janeiro, RJ."
BROMELIACEAE,"Nidularium mangaratibense",profile,actions,"MMA, 2014. Lista Nacional Oficial de Espécies da Flora Ameaçadas de Extinção. Brasil."
BROMELIACEAE,"Nidularium mangaratibense",profile,actions,"Leme, E.M.C., 2000. Niudularium - bromélias da Mata Atlântica, in: Niudularium - Bromélias Da Mata Atlântica. Sextante, Rio de Janeiro, RJ."
BROMELIACEAE,"Nidularium mangaratibense",profile,uses,"Souza, V. C.; Lorenzi, H. 2008. Botânica sistemática: guia ilustrado para identificação das famílias de fanerógamas nativas e exóticas no Brasil, baseado na APG III. 3a ed. Nova Odessa: Instituto Plantarum, 768 p."
ASTERACEAE,"Calea wedelioides",profile,distribution,"Mondin, C.A., Roque, N., Bringel Jr, J.B.A., 2015. Calea in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB116472>. Acesso em: 26 Mar. 2015."
ASTERACEAE,"Calea wedelioides",profile,ecology,"Mondin, C.A., Roque, N., Bringel Jr, J.B.A., 2015. Calea in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB116472>. Acesso em: 26 Mar. 2015."
ASTERACEAE,"Calea wedelioides",profile,threats,"TCE-RJ, 2003. Estudo Socioeconômico 2004 - Santa Maria Madalena. Rio de Janeiro."
ASTERACEAE,"Calea wedelioides",profile,threats,"Mallet-Rodrigues, F., Parrini, R., & Pacheco, J. F. (2007). Birds of the Serra dos Órgãos , State of Rio de Janeiro , Southeastern Brazil : a review. Revista Brasileira de Ornitologia, 15(1), 5–35."
ASTERACEAE,"Critoniopsis magdalenae",profile,distribution,"Almeida, G., Dematteis, M., 2015. Critoniopsis in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB104550>. Acesso em: 26 Mar. 2015."
ASTERACEAE,"Critoniopsis magdalenae",profile,ecology,"Almeida, G., Dematteis, M., 2015. Critoniopsis in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB104550>. Acesso em: 26 Mar. 2015."
ASTERACEAE,"Critoniopsis magdalenae",profile,threats,"TCE-RJ, 2003. Estudo Socioeconômico 2003 - Santa Maria Madalena. Rio de Janeiro."
ASTERACEAE,"Dasyphyllum cryptocephalum",profile,distribution,"Saavedra, M.M., 2015. Dasyphyllum in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB5294>. Acesso em: 26 Mar. 2015."
ASTERACEAE,"Dasyphyllum cryptocephalum",profile,ecology,"Saavedra, M.M., 2015. Dasyphyllum in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB5294>. Acesso em: 26 Mar. 2015."
ASTERACEAE,"Dasyphyllum cryptocephalum",profile,threats,"Guerra, A.J.T., Gonçalves, L.F.H., Lopes, P.B.M., 2007. Evolução histórico-geográfica da ocupação desordenada e movimentos de massa no município de Petrópolis, nas últimas décadas. Rev. Bras. Geomorfol. 8."
ASTERACEAE,"Dasyphyllum cryptocephalum",profile,threats,"Mota, L.D.M., 2009. Produção agrícola, meio ambiente e saúde em áreas rurais de Nova Friburgo, RJ: conflitos e negociações."
ASTERACEAE,"Dasyphyllum leptacanthum",profile,distribution,"Saavedra, M.M., 2015. Dasyphyllum in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB5300>. Acesso em: 26 Mar. 2015."
ASTERACEAE,"Dasyphyllum leptacanthum",profile,ecology,"Saavedra, M.M., 2015. Dasyphyllum in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB5300>. Acesso em: 26 Mar. 2015."
ASTERACEAE,"Dasyphyllum leptacanthum",profile,threats,"Mota, L.D.M., 2009. Produção agrícola, meio ambiente e saúde em áreas rurais de Nova Friburgo, RJ: conflitos e negociações."
ASTERACEAE,"Dasyphyllum leptacanthum",profile,threats,"Maria, E., Vieira, N., 2001. Elza Maria Neffa Vieira De Castro Desenvolvimento E Degradação Ambiental -."
ASTERACEAE,"Dasyphyllum leptacanthum",profile,threats,"Barros, M.I.A. De, 2003. Caracterização da visitação, dos visitantes e avaliação dos impactos ecológicos e recreativos do planalto do Parque Nacional do Itatiaia. Piracicaba, SP 121."
ASTERACEAE,"Dasyphyllum leptacanthum",profile,threats,"Aximoff, I., 2007. Impactos do fogo na vegetação do Planalto do Itatiaia. Relatório Técnico. Parq. Nac. Itatiaia. ICMBio/MMA."
ASTERACEAE,"Gamochaeta grazielae",profile,taxonomicNotes,"Deble, L.P., Marchiori, J.N.C., 2014. Sinopse do gênero Gamochaeta Weddel (Asteraceae-Gnaphalieae) no Brasil. Balduinia p–21."
ASTERACEAE,"Gamochaeta grazielae",profile,distribution,"Deble, L.P.A.Z., 2014. Um novo nome e duas novas combinações na tribo Gnaphalieae (Asteraceae). Balduinia p–28."
ASTERACEAE,"Gamochaeta grazielae",profile,ecology,"Loueuille, B., Monge, M., 2015. Gamochaeta in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB106783>. Acesso em: 26 Mar. 2015."
ASTERACEAE,"Gamochaeta grazielae",profile,reproduction,"Deble, L.P., Marchiori, J.N.C., 2014. Sinopse do gênero Gamochaeta Weddel (Asteraceae-Gnaphalieae) no Brasil. Balduinia p–21."
ASTERACEAE,"Gamochaeta grazielae",profile,threats,"Maria, E., Vieira, N., 2001. Elza Maria Neffa Vieira De Castro Desenvolvimento E Degradação Ambiental -."
ASTERACEAE,"Graphistylis cuneifolia",profile,ecology,"Borges, R.A.X., Teles, A.M., 2015. Graphistylis in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB102378>. Acesso em: 26 Mar. 2015."
ASTERACEAE,"Graphistylis cuneifolia",profile,threats,"IBAMA, 2014. Ibama combate incêndio no Parque Nacional Serra dos Órgãos. Disponível em <http://www.ibama.gov.br/publicadas/ibama-combate-incendio-no-parque-nacional-serra-dos-orgaos>."
ASTERACEAE,"Graphistylis cuneifolia",profile,threats,"ICMBio, 2014a. ICMBio e Ibama trabalham para conter incêndio na Serra dos Órgãos. Meio Ambiente. Disponível em < http://www.brasil.gov.br/meio-ambiente/2014/10/icmbio-e-ibama-trabalham-para-conter-incendio-na-serra-dos-orgaos>."
ASTERACEAE,"Graphistylis cuneifolia",profile,threats,"ICMBio, 2014b. Incêndio enfraquece no Parque Nacional da Serra dos Órgãos. Notícias. Disponível em: <http://www.ibama.gov.br/publicadas/incendio-enfraquece-no-parque-nacional-da-serra-dos-orgaos>"
ASTERACEAE,"Graphistylis cuneifolia",profile,threats,"Castro, E.B.V. de, 2008. Plano de manejo do Parque Nacional da Serra dos Órgãos, Brasília, Instituto Chico Mendes de Conservação da Biodiversidade, Portaria ICMBio. Brasil."
ASTERACEAE,"Lepidaploa araujoa",profile,distribution,"Dematteis, M., Almeida, G., 2015. Lepidaploa in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB109597>. Acesso em: 26 Mar. 2015."
ASTERACEAE,"Lepidaploa araujoa",profile,ecology,"Dematteis, M., Almeida, G., 2015. Lepidaploa in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB109597>. Acesso em: 26 Mar. 2015."
ASTERACEAE,"Lepidaploa araujoa",profile,threats,"Tougeiro, J.V., Faria, T.P., 2010. Conflitos socioambientais motivados por ocupação de manguezais e restingas para fins habitacionais no espaço urbano de Macaé, RJ DOI: 10.5007/1807-1384.2010 v7n1p242. Rev. Int. Interdiscip. INTERthesis 7, 242–271."
PIPERACEAE,"Piper crebrinodum",profile,distribution,"Guimarães, E.F., Carvalho-Silva, M., Monteiro, D., Medeiros, E.S., Queiroz, G.A., 2015. Piperaceae. Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB12868>. Acesso em 27 mar. 2015."
PIPERACEAE,"Piper crebrinodum",profile,distribution,"Guimarães, E.F., Medeiros, E.S., 2014. Piperaceae. Catálogo das espécies plantas vasculares e briófitas do Estado do Rio Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em 27 mar. 2015."
PIPERACEAE,"Piper crebrinodum",profile,ecology,"Guimarães, E.F., Carvalho-Silva, M., Monteiro, D., Medeiros, E.S., Queiroz, G.A., 2015. Piperaceae. Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB12868>. Acesso em 27 mar. 2015."
PIPERACEAE,"Peperomia riedeliana",profile,distribution,"Guimarães, E.F., Medeiros, E.S., 2014. Piperaceae. Catálogo das espécies plantas vasculares e briófitas do Estado do Rio Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em 27 mar. 2015."
PIPERACEAE,"Peperomia riedeliana",profile,distribution,"Yuncker, T.G. 1974. The Piperaceae of Brazil III: Peperomia; Taxa uf uncertain status. Hoehnea 4:71-413."
PIPERACEAE,"Peperomia riedeliana",profile,ecology,"Guimarães, E.F., Carvalho-Silva, M., Monteiro, D., Medeiros, E.S., Queiroz, G.A., 2015. Piperaceae. Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB12868>. Acesso em 27 mar. 2015."
PIPERACEAE,"Peperomia riedeliana",profile,threats,"IBGE, 2015. Magé. @Cidades. Disponível em: <http://www.cidades.ibge.gov.br/painel/historico.php?lang=&codmun=330250&search=rio-de-janeiro|mage|infograficos:-historico>. Acesso em 17 mar. 2015. "
PIPERACEAE,"Peperomia riedeliana",profile,threats,"Kassiadou, A., Sánchez, C., 2014. Escolas sustentáveis e conflitos socioambientais: Reflexões sobre projetos de educação ambiental no contexto escolar em três municípios do estado do Rio de Janeiro. Rev. VITAS – Visões transdisciplinares sobre ambiente e sociedade. "
ASTERACEAE,"Lepidaploa coulonioides",profile,distribution,"Dematteis, M., Almeida, G., 2015. Lepidaploa in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB109711>. Acesso em: 26 Mar. 2015."
ASTERACEAE,"Lepidaploa coulonioides",profile,ecology,"Dematteis, M., Almeida, G., 2015. Lepidaploa in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB109711>. Acesso em: 26 Mar. 2015."
ASTERACEAE,"Lepidaploa coulonioides",profile,threats,"Dantas, M.E., Shinzato, E., Medina, A.I.M., Silva, C.R., Pimentel, J., Lumbreras, J.F., Calderano, S.B., Carvalho Filho, A., 2001. Diagnóstico geoambiental do estado do Rio de Janeiro. CPRM, Brasília."
PIPERACEAE,"Peperomia pubipeduncula",profile,distribution,"Guimarães, E.F., Medeiros, E.S., 2014. Piperaceae. Catálogo das espécies plantas vasculares e briófitas do Estado do Rio Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em 27 mar. 2015."
PIPERACEAE,"Peperomia pubipeduncula",profile,ecology,"Guimarães, E.F., Carvalho-Silva, M., Monteiro, D., Medeiros, E.S., Queiroz, G.A., 2015. Piperaceae. Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB12868>. Acesso em 27 mar. 2015."
PIPERACEAE,"Peperomia pubipeduncula",profile,threats,"Calaes, E.G.D., de Souza, G.A., Ferreira, E.G.E., Weisz, E.J., Castro, E.N.F., 2008. Estrada real: vetor de fertilização de conhecimento e aprendizado para a exploração mineral. Simpósio Explor. Miner. 2, 11."
PIPERACEAE,"Peperomia pubipeduncula",profile,threats,"IBAMA, 2014. Ibama combate incêndio no Parque Nacional Serra dos Órgãos. Disponível em <http://www.ibama.gov.br/publicadas/ibama-combate-incendio-no-parque-nacional-serra-dos-orgaos>. "
PIPERACEAE,"Peperomia pubipeduncula",profile,threats,"ICMBio, 2014a. ICMBio e Ibama trabalham para conter incêndio na Serra dos Órgãos. Meio Ambiente. Disponível em < http://www.brasil.gov.br/meio-ambiente/2014/10/icmbio-e-ibama-trabalham-para-conter-incendio-na-serra-dos-orgaos>. "
PIPERACEAE,"Peperomia pubipeduncula",profile,threats,"ICMBio, 2014b. Incêndio enfraquece no Parque Nacional da Serra dos Órgãos. Notícias. Disponível em: <http://www.ibama.gov.br/publicadas/incendio-enfraquece-no-parque-nacional-da-serra-dos-orgaos>"
ASTERACEAE,"Lepidaploa obtusifolia",profile,distribution,"Dematteis, M., Almeida, G., 2015. Lepidaploa in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB109745>. Acesso em: 26 Mar. 2015."
ASTERACEAE,"Lepidaploa obtusifolia",profile,distribution,"Cordeiro, S.Z., 2005. Composição e distribuição da vegetação herbácea em três áreas com fisionomias distintas na Praia do Peró, Cabo Frio, RJ, Brasil. Acta Bot. Brasilica 19, 679–693."
ASTERACEAE,"Lepidaploa obtusifolia",profile,ecology,"Dematteis, M., Almeida, G., 2015. Lepidaploa in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB109745>. Acesso em: 26 Mar. 2015."
ASTERACEAE,"Lepidaploa obtusifolia",profile,threats,"Pereira, T.G., Oliveira Filho, S.R. de, Corrêa, W.B., Fernandez, G.B., 2011. DIVERSIDADE DUNAR ENTRE CABO FRIO E O CABO BÚZIOS – RJ. Rev. Geogr. 27, 277–290."
ASTERACEAE,"Lepidaploa persicifolia",profile,distribution,"Mauad, L.P., 2010. Levantamento florístico de um remanescente florestal de Mata Atlântica no maciço do Itaoca, Campos dos Goytacazes, RJ. Monogr. do curso Ciências Biológicas. Univ. Estadual do Norte Flum. Darcy Ribeiro, Campos dos Goytacazes. 83p."
ASTERACEAE,"Lepidaploa persicifolia",profile,ecology,"Dematteis, M., Almeida, G., 2015. Lepidaploa in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB109746>. Acesso em: 26 Mar. 2015."
ASTERACEAE,"Lepidaploa persicifolia",profile,actions,"Mauad, L.P., 2010. Levantamento florístico de um remanescente florestal de Mata Atlântica no maciço do Itaoca, Campos dos Goytacazes, RJ. Monogr. do curso Ciências Biológicas. Univ. Estadual do Norte Flum. Darcy Ribeiro, Campos dos Goytacazes. 83p."
BROMELIACEAE,"Nidularium organense",profile,distribution,"Forzza, R.C.; Costa, A.; Siqueira Filho, J.A.; Martinelli, G.; Monteiro, R.F.; Santos-Silva, F.; Saraiva, D. P.; Paixão-Souza, B.; Louzada, R.B.; Versieux, L., 2015. Bromeliaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB6132>. Acesso em: 13 Mar. 2015"
BROMELIACEAE,"Nidularium organense",profile,ecology,"Forzza, R.C.; Costa, A.; Siqueira Filho, J.A.; Martinelli, G.; Monteiro, R.F.; Santos-Silva, F.; Saraiva, D. P.; Paixão-Souza, B.; Louzada, R.B.; Versieux, L., 2015. Bromeliaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB6132>. Acesso em: 13 Mar. 2015"
BROMELIACEAE,"Nidularium organense",profile,threats,"LEME, E.M.C. Niudularium - bromélias da Mata Atlântica. Rio de Janeiro, RJ: Sextante, 2000. MARTINELLI, G.; VIEIRA, C. M.; GONZÁLEZ, M. ET AL. Bromeliaceae da Mata Atlântica Brasileira: Lista de Espécies, Distribuição e Conservação. Rodriguésia, v. 59, n. 1, 2008."
BROMELIACEAE,"Nidularium organense",profile,actions,"LEME, E.M.C. Niudularium - bromélias da Mata Atlântica. Rio de Janeiro, RJ: Sextante, 2000. MARTINELLI, G.; VIEIRA, C. M.; GONZÁLEZ, M. ET AL. Bromeliaceae da Mata Atlântica Brasileira: Lista de Espécies, Distribuição e Conservação. Rodriguésia, v. 59, n. 1, 2008."
BROMELIACEAE,"Nidularium organense",profile,uses,"Souza, V. C.; Lorenzi, H. 2008. Botânica sistemática: guia ilustrado para identificação das famílias de fanerógamas nativas e exóticas no Brasil, baseado na APG III. 3a ed. Nova Odessa: Instituto Plantarum, 768 p."
BROMELIACEAE,"Nidularium rosulatum",profile,taxonomicNotes,"Leme, E.M.C., 2000. Niudularium - bromélias da Mata Atlântica, in: Niudularium - Bromélias Da Mata Atlântica. Sextante, Rio de Janeiro, RJ."
BROMELIACEAE,"Nidularium rosulatum",profile,population,"raujo, D.S.D. de, Sá, C.F.C. de, Fontella-Pereira, J., Garcia, D.S., Ferreira, M.V., Paixão, R.J., Schneider, S.M., Fonseca-Krue, V.S., 2009. Área de Proteção Ambiental de Massambaba, Rio de Janeiro: Caracterização Fitofisionômica e Florística. Rodriguésia 60, 67–96."
BROMELIACEAE,"Nidularium rosulatum",profile,population,"Leme, E.M.C., 2000. Niudularium - bromélias da Mata Atlântica, in: Niudularium - Bromélias Da Mata Atlântica. Sextante, Rio de Janeiro, RJ."
BROMELIACEAE,"Nidularium rosulatum",profile,distribution,"Forzza, R.C.; Costa, A.; Siqueira Filho, J.A.; Martinelli, G.; Monteiro, R.F.; Santos-Silva, F.; Saraiva, D. P.; Paixão-Souza, B.; Louzada, R.B.; Versieux, L., 2015. Bromeliaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB6132>. Acesso em: 13 Mar. 2015"
BROMELIACEAE,"Nidularium rosulatum",profile,distribution,"Leme, E.M.C., 2000. Niudularium - bromélias da Mata Atlântica, in: Niudularium - Bromélias Da Mata Atlântica. Sextante, Rio de Janeiro, RJ."
BROMELIACEAE,"Nidularium rosulatum",profile,distribution,"Giulietti, A.M., Rapini, A., Andrade, M.J.G. de, Queiroz, L.P. de, Silva, J.M.C. da, 2009. Plantas Raras do Brasil. Conservação Internacional/Universidade Estadual de Feira de Santana, Belo Horizonte."
BROMELIACEAE,"Nidularium rosulatum",profile,distribution,"Moura, R.L., Costa, A.F., Araujo, D.S.D., 2007. Bromeliaceae das Restingas Fluminenses: Florística e Fitogeografia. Arq. do Mus. Nac. 65, 137–236."
