occurrenceID;bibliographicCitation;institutionCode;collectionCode;catalogNumber;recordNumber;recordedBy;occurrenceRemarks;year;month;day;identifiedBy;yearIdentified;monthIdentified;dayIdentified;stateProvince;municipality;locality;decimalLatitude;decimalLongitude;family;genus;specificEpithet;infraspecificEpithet;scientificName;georeferenceRemarks;georeferenceProtocol;georeferenceVerificationStatus;georeferencedBy;georeferencedDate;georeferencePrecision;acceptedNameUsage
53ceafe938434;;UnB;UB;;257;Correia, C.A.S.;"<nO>Dois ramos partindo do solo.Casca fina. Folhas novas amareladas concolores. Folhas velhas levemente discolores com odor de goiaba e eucalipto.Flor com odor levemente doce. Pequenos coleópteros negros presentes. Foto.; Arbusto 0,9m. Flor branca; Cerr; HA</nO>";2008;8;1;Correia, C.A.S.;;;;Distrito Federal;Sobradinho;APA do rio São Bartolomeu. Chácara Angaturama;-16.2275;-48.237778;Myrtaceae;Psidium;firmum;;Psidium firmum;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Psidium firmum
53ceafe938590;;NY;NYBG_BR;137845;1768;G. M. Magalhaes;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=586046'>more info</a></nO>;1942;5;3;;;;;Minas Gerais;Serro;"Municipio Serro; Serra Quebrada - entre Capivari e o Pico do Itambe";-18.6;-43.38;Verbenaceae;Lippia;violacea;;Lippia violacea;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Lippia lasiocalycina
53ceafe938644;;UnB;UB;;322;Correia, C.A.S.;"<nO>Planta pouco ramificada. Caule marrom-escuro. Folhas velhas discolores. Vários frutos verdes nos ramos e no solo. Indivíduo coletado em flor em 01/08/08 (Correia, CAS 257). Foto.; Arbusto 0,9m. Fruto verde.; Cerrado. Topologia: Plano. Solo: Arenoso.; HA</nO>";2008;9;27;Correia, C.A.S.;;;;Distrito Federal;Sobradinho;APA do rio São Bartolomeu. Chácara Angaturama;-16.2275;-48.237778;Myrtaceae;Psidium;firmum;;Psidium firmum;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Psidium firmum
53ceafe9386f3;;UnB;UB;;273;Correia, C.A.S.;"<nO>Área com afloramentos lateríticos. Casca marrom destacando-se em lâminas finas. Folhas com grande variação de tamanho e forma; concolores; nervuras amarelas; forte odor de goiaba. Botões verde-amarelados. Maioria das flores secas. Foto.; Arbusto 0,9; HA</nO>";2008;8;11;Correia, C.A.S.;;;;Distrito Federal;Sobradinho;APA do rio São Bartolomeu. Chácara Angaturama;-16.225556;-48.237778;Myrtaceae;Psidium;firmum;;Psidium firmum;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Psidium firmum
53ceafe93879f;;UFS;ASE;8827;54;Silva;"<nO>Erva. Espigueta castanha.; Erva. Espigueta castanha.; Campo próximo a um lago ; HA</nO>";2006;7;21;A.P.Prata;2006;7;;Paraíba;Sobrado;Propriedade particular do Sr. Manoel - Granja Bete;-7.189444;-35.2175;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Rhynchospora tenuis
53ceafe93884d;;JBRJ;RB;483954;54;Silva, A.C. da;<nO>Erva, espigueta castanha.</nO>;2006;7;21;A.P. Prata;2006;7;;Paraíba;Sobrado;Propriedade particular do Sr° Manoel - Granja Betel. Campo próximo ao lago.;-7.1894444;-35.2175;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Rhynchospora tenuis
53ceafe938900;;UFMG;BHCB;19650;s.n.;"Pereira, M.; Lucca, M. & Arndt, M.";;1991;1;1;Salino, A.;;;;Minas Gerais;Santana do Riacho;Parque Nacional da Serra do Cipó.;-19.166872;-43.626694;Melastomataceae;Lavoisiera;subulata;;Lavoisiera subulata;;SIG;1;Thiago;11/09/13;Centroide de Poligono;Lavoisiera subulata
53ceafe9389ad;;UFPE;UFP;47128;54;Silva, A.C.;"<nO>Erva. Espigueta castanha DESC:Erva. Espigueta castanha;</nO>";2006;7;21;Prata, A.P.;2006;7;;Paraíba;Sobrado;Propriedade particular do Sr.Manoel - Granja Betel.;-7.1894444444;-35.2175;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Rhynchospora tenuis
53ceafe938a5b;;UFC;EAC;50527;5;Mamede, M.;<nO>Flor branca, fruto avermelhado.</nO>;2002;1;15;Mamede, M.;2002;6;;Ceará;Sobral;EMBRAPA Caprinos, Solo bruno não cálcico.;-3.7;-40.35;Apocynaceae;Rauvolfia;ternifolia;;Rauvolfia ternifolia;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Rauvolfia ligustrina
53ceafe938b08;;UFC;EAC;50526;10;Mamede, M.;<nO>Flor branca, fruto vermelho.</nO>;2002;2;21;;;;;Ceará;Sobral;EMBRAPA Caprinos, Solo bruno não cálcico.;-3.7;-40.35;Apocynaceae;Rauvolfia;ternifolia;;Rauvolfia ternifolia;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Rauvolfia ligustrina
53ceafe938bb5;;UnB;UB;;37A;"Lunardelli, C.; Lima, R.V.";"<nO>Hospedeiro com 7,5m, DAP 64,5cm; Erva 1 com 6m. ; DE</nO>";2011;6;17;Caires, C.S.;;;;Mato Grosso;Sorriso;Salto Magessi.;-13.576111;-55.266944;Loranthaceae;Psittacanthus;acinarius;;Psittacanthus acinarius;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Psittacanthus acinarius
53ceafe938c62;;UnB;UB;;40A;"Lunardelli, C.; Lima, R.V.";"<nO>Hospedeiro com 8m, DAP 48,5cm; Erva 1com 5,5cm, 1com 2,5m. ; DE</nO>";2011;6;17;Caires, C.S.;;;;Mato Grosso;Sorriso;Salto Magessi.;-13.576111;-55.266944;Loranthaceae;Psittacanthus;acinarius;;Psittacanthus acinarius;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Psittacanthus acinarius
53ceafe938d10;;UFPB;JPB;29458;188;Gadelha Neto, P.C.;;1992;1;1;;;;;Paraíba;Sousa;;-6.759444;-38.228056;Apocynaceae;Rauvolfia;ligustrina;;Rauvolfia ligustrina;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Rauvolfia ligustrina
53ceafe938dbf;;UFPB;JPB;29459;405;Gadelha Neto, P.C.;;1992;1;1;;;;;Paraíba;Sousa;;-6.759444;-38.228056;Apocynaceae;Rauvolfia;ligustrina;;Rauvolfia ligustrina;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Rauvolfia ligustrina
53ceafe938e6b;;UFPB;JPB;29457;45;Gadelha Neto, P.C.;;1992;1;1;;;;;Paraíba;Sousa;;-6.759444;-38.228056;Apocynaceae;Rauvolfia;ligustrina;;Rauvolfia ligustrina;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Rauvolfia ligustrina
53ceafe938f18;;ESALQ;ESA;45799;15320;"Souza, V.C. Souza, J.P.; Astorino, A.; Rezende, M.M.";"<nO>Erva; espiguetas castanhas.</nO>";1997;4;21;;;;;Mato Grosso;Tabaporã;Ca. 50 Km N (em linha reta) de Tabaporã. Savana Arborizada (cerrado aberto), intercalada com trechos alagados e matas ciliares. Solo arenoso.;-10.75;-56.383333;Poaceae;Axonopus;aureus;;Axonopus aureus;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Axonopus aureus
53ceafe938fc6;;JBRJ;RB;341656;5694;Arbo, M.M.;<nO>Arbusto muy ramoso 1m, hojas viscosas fragantes flor amarilla, garganta purpurea, estigmas L rojizos</nO>;1992;11;22;M. M. Arbo;2001;;;Bahia;Tanhaçu;1 Km S de Tanhaçu, caminho a Brumado.;-14.0333333;-41.25;Turneraceae;Turnera;asymmetrica;;Turnera asymmetrica;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Turnera asymmetrica
53ceafe93911f;;UNICAMP;UEC;141949;;"Silva, R.R.; Velásquez, J.S.; Velásquez, J.S.";;2004;11;25;Silva, R.R.;2003;11;;Mato Grosso do Sul;Corumbá;Serra Tromba dos Macacos, Planalto Residual do Urucum. Acesso pela fazenda do Vovô Osvaldo. Interior de Floresta Estacional Decidual.;-19.204778;-57.676583;Leguminosae-Caes;Bauhinia;leptantha;;Bauhinia leptantha;;;1;Thiago;17/04/14;;Bauhinia leptantha
53ceafe9391cd;;USP;SPFW;2614;3020.0;"Ceccantini, G.C.T. Nakamura, C.; Silva, G.B.; Freire, G.Q.; Cardim, R.H.";"";2006;1;1;T.B. Cavalcanti;"";"";"";Minas Gerais;Matozinhos;;-19.477194;-44.015167;Lythraceae;Cuphea;warmingii;"";Cuphea warmingii;;;1;Thiago;17/04/14;;Cuphea warmingii
53ceafe939331;;ESALQ;ESA;44807;17480;"Souza, V.C. Souza, J.P.; Duarte, A.R.; Miyagi, P.H.";"<nO>Erva, até 60 cm alt.; flores alvo-esverdeadas. Borda.</nO>";1997;6;9;;1999;8;;Mato Grosso;Tapurah;75 km NE (em linha reta) de Tapurah. Estrada para Projeto Ipiranga. Transição savana arborizada (cerrado) - savana florestada (cerradão).;-12.233333;-56.05;Polygalaceae;Polygala;irwinii;;Polygala irwinii;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Polygala irwinii
53ceafe9393e0;;JBRJ;RB;341187;17480;Souza, V.C.;"<nO>Erva, até 60 cm alt.; flores alvo-esverdeadas.</nO>";1997;7;9;M.C. Marques;1999;8;;Mato Grosso;Tapurah;75 km NE (em linha reta) de Tapurah. Estrada para Projeto Ipiranga.;-12.25;-56.05;Polygalaceae;Polygala;irwinii;;Polygala irwinii;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Polygala irwinii
53ceafe93948e;;NY;NYBG_BR;230109;1069;M. Silveira;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=649009'>more info</a></nO>;1995;11;21;S. Atkins;1999;7;19;Acre;Tarauacá;Bacia do Alto Juruá, Rio Tarauacá, margem direita. Reserva Indígena Praia do Carapana, Colocaçao Vista Alegre.;-8.45;-71.35;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Bouchea fluminensis
53ceafe93953b;;IBt;SP;373598;147;Kameyama, C.;"<nO>HABITAT:Campo rupestre; DESC:Subarbusto ca. 1 m alt., cálice castanho-claro, glândulas verdes, pétalas amarelas; frutos avermelhados. Crescendo entre rochas;</nO>";2000;7;31;Mamede, M.C.H.;2005;1;1;Goiás;Teresina de Goiás;Rodovia GO-118, Km 205, ca. 41 km ao norte de Alto Paraíso de Goiás;-13.9013888889;-47.3597222222;Malpighiaceae;Peixotoa;anadenanthera;;Peixotoa anadenanthera;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Peixotoa anadenanthera
53ceafe9395e9;;NY;NYBG_BR;924512;3751;G. J. Shepherd;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=1004040'>more info</a></nO>;1976;11;28;;;;;Goiás;Teresina de Goiás;Estrada Alto Paraíso a Campo Belo, km 38;-13.78;-47.26;Asteraceae;Wedelia;souzae;;Wedelia souzae;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Wedelia souzae
53ceafe939697;;NY;NYBG_BR;856057;3751;G. J. Shepherd;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=930961'>more info</a></nO>;1976;11;28;J. F. Pruski;1986;;;Goiás;Teresina de Goiás;Estrada de Ato Paraíso a Campo Belo. km 38;-13.78;-47.26;Asteraceae;Wedelia;souzae;;Wedelia souzae;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Wedelia souzae
53ceafe939744;;NY;NYBG_BR;856058;3751;G. J. Shepherd;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=930982'>more info</a></nO>;1976;11;28;J. F. Pruski;1986;;;Goiás;Teresina de Goiás;Estrada de Ato Paraíso a Campo Belo. km 38;-13.78;-47.26;Asteraceae;Wedelia;souzae;;Wedelia souzae;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Wedelia souzae
53ceafe9397f4;;NY;NYBG_BR;980577;2211;T. B. Cavalcanti;<nO>Exsicatas<a href='http://sweetgum.nybg.org/vh/specimen.php?irn=1093969'>more info</a></nO>;1997;4;4;T. B. Cavalcanti;2005;4;7;Goiás;Teresina de Goiás;Estrada Alto Paraiso - Teresina de Goiás, a 59 km. de Alto Paraiso. Local de camping, próximo a cachoeira. Hotel ecológico Alpes Goianos.;-13.75;-47.22;Lythraceae;Diplusodon;heringeri;;Diplusodon heringeri;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Diplusodon heringeri
53ceafe9398a4;;UnB;UB;;24735A;Souza, V.C.;;2000;7;;Cavalcanti, T.B.;;;;Goiás;Teresina de Goiás;Teresina de Goiás;-13.89975;-47.396917;Lythraceae;Diplusodon;heringeri;;Diplusodon heringeri;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Diplusodon heringeri
53ceafe939954;;UEFS;HUEFS;184401;3204;Pastore, J.F.B.;"";2010;10;25;T.B.Cavalcanti;2013;7;"";Bahia;Mucugê;Ao lado do Cemitério Bizantino.;-13.011944;-41.369167;Lythraceae;Cuphea;glareosa;"";Cuphea glareosa;;;1;Thiago;17/04/14;;Cuphea glareosa
53ceafe939a01;Kuijt, 2000;BHCB;LEA;;4037;"Salino; Gotschalg";LEA;;;;;;;;Minas Gerais;Januária;Vale do Peruaçu, início do Cerrado de Judas;-15.119444;-44.2225;LORANTHACEAE;Oryctina;eubrachioides;;Oryctina eubrachioides;;;1;Thiago;17/04/14;;Oryctina eubrachioides
53ceafe939ab1;;IBt;SP;244785;23;Souza Silva, S.;"<nO>HABITAT:Campo sujo (savana parque); solo litólico cascalhento. Ocorrendo em áreas tipo reboleiras onde domina com exclusividade; DESC:Graminea ereta com 60/70 cm de altura; frequência densa.;</nO>";1990;5;4;Filgueiras, T.S.;1990;5;;Goiás;Teresina de Goiás;30 km ao norte de Teresina de Goiás;-13.55;-47.1666666667;Poaceae;Mesosetum;longiaristatum;;Mesosetum longiaristatum;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Mesosetum longiaristatum
53ceafe939b5d;;NY;NYBG_BR;76810;7217;W. R. Anderson;<nO><a href=`http://sweetgum.nybg.org/vh/specimen.php?irn=222827`>more info</a></nO>;1973;3;16;;;;;Goiás;Teresina de Goiás;Chapada dos Veadeiros, 13 km by road south of Terezina;-13.89;-47.26;Velloziaceae;Barbacenia;cylindrica;;Barbacenia cylindrica;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Barbacenia cylindrica
53ceafe939c0c;;UNESPRC;HRCB;43197;2759;Udulutsch, R.G.;"<nO>Liana. Flores com cálice alvo-esverdeado, com arestas verdes; corola alva quando jovem e creme-amarelada quando velha, interior do tubo amarelo-ouro.</nO>";;;;Udulutsch, R.G.;;;;Ceará;Tianguá;Rodovia entre Tinguá e Viçosa do Ceará, lado esquerdo;-3.656361;-41.112611;Bignoniaceae;Adenocalymma;subspicatum;;Adenocalymma subspicatum;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Adenocalymma subspicatum
53ceafe939cb8;;IAC;IAC;45726;192;M.R.B. do Carmo;;2003;7;31;S.L. Jung-Mendaçolli;2005;10;19;Paraná;Tibagi;Parque Estadual do Guartelá, atrás do alojamento;-24.5094;-50.4136;Rubiaceae;Borreria;paulista;;Borreria paulista;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Borreria paulista
53ceafe939d63;;IAC;IAC;45725;7;M.R.B. do Carmo;;2003;1;5;S.L. Jung-Mendaçolli;2005;10;19;Paraná;Tibagi;Parque Estadual do Guartelá;-24.5094;-50.4136;Rubiaceae;Borreria;paulista;;Borreria paulista;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Borreria paulista
53ceafe939e11;;IAC;IAC;45727;316;M.R.B. do Carmo;;2003;10;3;S.L. Jung-Mendaçolli;2005;10;19;Paraná;Tibagi;Parque Estadual do Guartelá;-24.5094;-50.4136;Rubiaceae;Borreria;paulista;;Borreria paulista;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Borreria paulista
53ceafe939ebe;;JBRJ;RB;282706;731;Alves;<nO>Plants either wine coloredor green. Inflorescence scandent orange. Populations with dense cover on quartrite blacks.</nO>;1989;9;12;G. Martinelli;1989;10;6;Minas Gerais;Tiradentes;Serra de São José, Calçada.;-21.0833333;-44.1666667;Bromeliaceae;Dyckia;argentea;;Dyckia argentea;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Dyckia argentea
53ceafe939f6d;;NY;NYBG_BR;1200659;9710;T. C. Plowman;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=1450410'>more info</a></nO>;1980;3;18;T. M. Koyama;;;;Pará;Tucuruí;16 Km east of Reprêsa Tucuruí (rio Tocantins) along new road (PA-263);-3.75;-49.65;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Rhynchospora tenuis
53ceafe93a024;;UFU;HUFU;42007;2312;Oliveira, G.C.;"<nO>HABITAT:Vereda.; DESC:Herbácea, ca. 1 m. Branca arroxeada.;</nO>";2003;1;21;;;;;Minas Gerais;Uberlândia;Fazenda Estiva-10km da BR 050 na altura do km 25.;-19.100833;-48.126667;Lamiaceae;Hyptis;tenuifolia;;Hyptis tenuifolia;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Hyptis tenuifolia
53ceafe93a0d1;;UFU;HUFU;42012;2278;Oliveira, G.C.;"<nO>HABITAT:Vereda.; DESC:Herbácea, ca. 0,9 m. Branca.;</nO>";2003;1;21;;;;;Minas Gerais;Uberlândia;Fazenda Pinusplan-6km da BR 050 na altura do km 25.;-19.088333;-48.1425;Lamiaceae;Hyptis;tenuifolia;;Hyptis tenuifolia;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Hyptis tenuifolia
53ceafe93a180;;UnB;UB;;53978;Hatschbach, G.;;;;;Cavalcanti, T.B.;;;;Goiás;Teresina de Goiás;Teresina de Goiás, 8-10km ao N do Rio das Almas;-13.7764;-47.2647;Lythraceae;Diplusodon;leucocalycinus;;Diplusodon leucocalycinus;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Diplusodon leucocalycinus
53ceafe93a22e;;UFU;HUFU;42009;87;Oliveira, G.C.;"<nO>HABITAT:Vereda.; DESC:Herbácea, ca. 0,6 m. Branca lilás.;</nO>";2002;1;31;;;;;Minas Gerais;Uberlândia;Fazenda Estiva-10km da BR 050, na altura do km 25.;-19.100833;-48.126667;Lamiaceae;Hyptis;tenuifolia;;Hyptis tenuifolia;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Hyptis tenuifolia
53ceafe93a2db;;UFU;HUFU;42013;61;Oliveira, G.C.;"<nO>HABITAT:Vereda.; DESC:Herbácea, ca. 0,6 m. Branca lilás.;</nO>";2002;1;31;;;;;Minas Gerais;Uberlândia;Fazenda Pinusplan-6km da BR 050, na altura do km 25.;-19.088333;-48.1425;Lamiaceae;Hyptis;tenuifolia;;Hyptis tenuifolia;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Hyptis tenuifolia
53ceafe93a387;;UFU;HUFU;42010;148;Oliveira, G.C.;"<nO>HABITAT:Vereda.; DESC:Herbácea, ca. 0,9 m. Branca.;</nO>";2002;2;23;;;;;Minas Gerais;Uberlândia;Fazenda Pinusplan-6km da BR 050, na altura do km 25.;-19.088333;-48.1425;Lamiaceae;Hyptis;tenuifolia;;Hyptis tenuifolia;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Hyptis tenuifolia
53ceafe93a426;;UFU;HUFU;42011;1810;Oliveira, G.C.;"<nO>HABITAT:Vereda.; DESC:Herbácea, ca. 0,9 m. Branca.;</nO>";2002;12;23;;;;;Minas Gerais;Uberlândia;Fazenda Pinusplan-6km da BR 050 na altura do km 25.;-19.088333;-48.1425;Lamiaceae;Hyptis;tenuifolia;;Hyptis tenuifolia;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Hyptis tenuifolia
53ceafe93a4d3;;UFU;HUFU;37602;460;Oliveira, G.C.;"<nO>HABITAT:Vereda.; DESC:Herbácea, ca. 1,5 m. Branca creme.;</nO>";2002;3;24;Anunciação, E.A.;2005;2;2;Minas Gerais;Uberlândia;Fazenda Estiva-10km da BR 050, na altura do km 25.;-19.100833;-48.126667;Rubiaceae;Galianthe;macedoi;;Galianthe macedoi;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Galianthe macedoi
53ceafe93a582;;UFU;HUFU;42008;450;Oliveira, G.C.;"<nO>HABITAT:Vereda.; DESC:Herbácea, ca. 0,7 m. Branca lilás.;</nO>";2002;3;24;;;;;Minas Gerais;Uberlândia;Fazenda Estiva-10km da BR 050, na altura do km 25.;-19.100833;-48.126667;Lamiaceae;Hyptis;tenuifolia;;Hyptis tenuifolia;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Hyptis tenuifolia
53ceafe93a633;;UFSC;FLOR;45293;5320;L.P. de Queiroz;"<nO>Crecendo ente pedras; HABITAT: cerrado sobre solo de areia branca; HABITO: erva</nO>";1999;4;11;R.P. Oliveira;1999;4;;Bahia;Umburanas;Serra do Curral Feio. Cachoeira, à beira do Rio Tabuleiro, ca. 10km NW de Delfino na estrada que sai pelo depósito de lixo;-10.35;-41.216667;Poaceae;Axonopus;aureus;;Axonopus aureus;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Axonopus aureus
53ceafe93a6e0;;IBt;SP;339765;5212;Queiróz, L.P.;"<nO>HABITAT:Área alagável sobre solo de areia pura; DESC:Ereta, até 60 cm de altura. Inflorescências amarelo-douradas;</nO>";1999;4;9;Oliveira, R.P.;1999;4;;Bahia;Umburanas;Serra do Curral Feio-Serra do Curral Feio (localmente referida como Serra da Empreitada), entrando para W a cerca de 20 km S de Delfino na estrada para Umburanas;-10.3666666667;-41.3166666667;Poaceae;Axonopus;aureus;;Axonopus aureus;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Axonopus aureus
53ceafe93a78f;;NY;NYBG_BR;684938;5305;L. P. de Queiroz;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=882957'>more info</a></nO>;1999;4;11;L. R. Parra;2001;;;Bahia;Umburanas;Serra do Curral Feio (localmente referida como Serra da Empreitada): Cachoeirinha, à beira do rio Tabuleiro, ca. 10 km NW de Delfino na estrada que sai pelo depósito de lixo.;-10.35;-41.22;Eriocaulaceae;Syngonanthus;curralensis;;Syngonanthus curralensis;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Comanthera curralensis
53ceafe93a849;;UEFS;HUEFS;36795;5226;Queiroz, L.P.de;<nO>Carrasco sobre solo arenoso.</nO>;1999;4;10;;2007;10;;Bahia;Umburanas;Delfino Serra do Curral Feio (localmente referida como Serra da Empreitada), entrando para W a cerca de 20 km S de Delfino na estrada para Umburanas.;-10.366667;-41.316667;Acanthaceae;Poikilacanthus;bahiensis;;Poikilacanthus bahiensis;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Poikilacanthus bahiensis
53ceafe93a8e7;;CEPLAC;CEPEC;92688;12712;W. W. Thomas;<nO>Ambiente: Cerrado sobre restinga. Habito: Erva não hidrófita</nO>;;;;W. W. Thomas;;;;Bahia;una;Faz. Bolandeira, ca. 3Km ao N de Comandatuba, Rod. pra Faz. Paralela entre canal de terra firme e a Ilha de Comandatuba.;-15.3;-39;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Rhynchospora tenuis
53ceafe93a986;;UFPB;JPB;43631;14443;Thomas, W. .W.;"<nO>; HABITAT: Restinga vegetation along road.; DESC: Cespitose, forming dense stands; spikeletes pale brown.</nO>";2005;1;23;Thomas, W. .W.;2005;1;1;Bahia;Una;Along side of BA - 001, 38,5 Km S of Ilhéus.;-15.165556;-39.003056;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Rhynchospora tenuis
53ceafe93aa23;;UnB;UB;;3339;Walter, B.M.T.;;1996;6;25;Caires, C.S.;;;;Goiás;Uruaçu;Uruaçu;-14.5247;-49.1408;Loranthaceae;Psittacanthus;acinarius;;Psittacanthus acinarius;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Psittacanthus acinarius
53ceafe93aabf;;UFSC;FLOR;47697;1262;R. Trevisan;"<nO>Planta faz parte do Projeto Reflora.; HABITAT: banhado</nO>";2012;12;1;R. Trevisan;2012;1;1;Santa Catarina;Urubici;às margens da Estrada de acesso ao Morro da Igreja;-28.065139;-49.506417;Cyperaceae;Eleocharis;loefgreniana;;Eleocharis loefgreniana;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Eleocharis loefgreniana
53ceafe93ab5e;;UFMG;BHCB;122014;2196;"Rezende, S.G.; Resende, S.O.R.; Dourado, B.R. & Pena, F.S.R.";<nO>Plantas do Brasil. Campo limpo de cerrado de solo raso com alta concentração de zinco. Herbácea</nO>;2007;5;23;Teles, A.M.;;;;Minas Gerais;Vazante;Morro da Usina., Área da Votorantin Metais;-17.961442;-46.853411;Polygalaceae;Polygala;asperuloides;;Polygala asperuloides;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Polygala asperuloides
53ceafe93abfc;;UFRGS;ICN;148581;628;R. Treivsan et al.;;2006;4;27;R. Trevisan;;;;RS;Viamão;Parque Estadual de Itapuã Praia de Fora. 30°24'05 1'S 50°57'19 9'W;-30.401417;-50.955528;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Rhynchospora tenuis
53ceafe93aca0;;UFRGS;ICN;148505;120;P.M.A. Ferreira;;2005;12;15;R. Trevisan;;;;RS;Viamão;Parque Estadual de Itapuã. 30°23'00 5'S 51°01'06 00'W;-30.383472;-51.018333;Cyperaceae;Rhynchospora;tenuis;;Rhynchospora tenuis;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Rhynchospora tenuis
53ceafe93addb;;IBt;SP;107915;12695;Irwin, H.S.;<nO>Shrub to ca. 2 m tall. Corolla rose-red</nO>;1966;2;12;Wurdack, J.J.;1968;1;1;Goiás;Veadeiros;Chapada dos Veadeiros-Rocky slopes, ca. 15 km W of Veadeiros;-14;-47;Melastomataceae;Microlicia;ordinata;;Microlicia ordinata;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Microlicia ordinata
53ceafe93ae7a;;IBt;SP;107914;12660;Irwin, H.S.;<nO>Few-branched shrub ca. 1 m tall. Corolla rose-red, anthers yellow. Locally frequent</nO>;1966;2;12;Wurdack, J.J.;1968;1;1;Goiás;Veadeiros;Chapada dos Veadeiros-Creek margin and adjacent rocky slopes, ca. 15 km W of Veadeiros;-14;-47;Melastomataceae;Microlicia;ordinata;;Microlicia ordinata;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Microlicia ordinata
53ceafe93af18;;NY;NYBG_BR;137754;7851;A. P. Duarte;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=288427'>more info</a></nO>;1963;3;28;H. N. Moldenke;1964;3;1;Minas Gerais;Várzea da Palma;"Faz; Mae d'Agua";-17.6;-44.73;Verbenaceae;Lippia;duartei;;Lippia duartei;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Lippia duartei
53ceafe93afb5;;NY;NYBG_BR;542256;140;L. Scur;<nO><a href='http://sweetgum.nybg.org/vh/specimen.php?irn=648993'>more info</a></nO>;1999;11;6;S. F. Smith;2001;2;;Rio Grande do Sul;Vale Real;;-29.4;-51.25;Verbenaceae;Bouchea;fluminensis;;Bouchea fluminensis;;Coletor;1;Marcelo;23/09/13;5 a 10Km;Bouchea fluminensis
